vessel_capacity,sea_speed,bunker_consumption
12410,18.5,115.496798352496
12410,19.0,123.169216270647
12410,19.5,131.233542893701
12410,20.0,139.706138202062
12410,20.5,148.20718836154595
12410,21.0,157.19599705361452
12420,14.0,61.7399517448
12420,14.5,66.528696690266
12420,15.0,71.567187537521
12420,15.5,76.892474578383
12420,16.0,82.515672970374
12420,16.5,88.448409023817
12420,17.0,94.702858045128
12420,17.5,101.291784383805
12420,18.0,108.228583850367
12420,18.5,115.527328680565
12420,19.0,123.202815230292
12420,19.5,131.270614595543
12420,20.0,139.74712636273
12420,20.5,148.25166169953513
12420,21.0,157.24457804865085
12430,14.0,61.755586931495
12430,14.5,66.545248399064
12430,15.0,71.584724549399
12430,15.5,76.91116429412
12430,16.0,82.535705759744
12430,16.5,88.469999893936
12430,17.0,94.726248410984
12430,17.5,101.317243948094
12430,18.0,108.256412600134
12430,18.5,115.557859008634
12430,19.0,123.236414189937
12430,19.5,131.307686297386
12430,20.0,139.788114523398
12430,20.5,148.29613503752512
12430,21.0,157.29315904368823
12440,14.0,61.77122211819
12440,14.5,66.561800107861
12440,15.0,71.602261561278
12440,15.5,76.929854009856
12440,16.0,82.555738549115
12440,16.5,88.491590764056
12440,17.0,94.749638776841
12440,17.5,101.342703512383
12440,18.0,108.284241349901
12440,18.5,115.588389336703
12440,19.0,123.270013149583
12440,19.5,131.344757999228
12440,20.0,139.829102684067
12440,20.5,148.340608375515
12440,21.0,157.34174003872533
12450,14.0,61.786857304885
12450,14.5,66.578351816659
12450,15.0,71.619798573156
12450,15.5,76.948543725592
12450,16.0,82.575771338486
12450,16.5,88.513181634175
12450,17.0,94.773029142698
12450,17.5,101.368163076673
12450,18.0,108.312070099667
12450,18.5,115.618919664772
12450,19.0,123.303612109228
12450,19.5,131.38182970107
12450,20.0,139.870090844735
12450,20.5,148.38508171350418
12450,21.0,157.39032103376164
12460,14.0,61.80249249158
12460,14.5,66.594903525456
12460,15.0,71.637335585034
12460,15.5,76.967233441329
12460,16.0,82.595804127856
12460,16.5,88.534772504294
12460,17.0,94.796419508555
12460,17.5,101.393622640962
12460,18.0,108.339898849434
12460,18.5,115.649449992841
12460,19.0,123.337211068873
12460,19.5,131.418901402913
12460,20.0,139.911079005404
12460,20.5,148.42955505149462
12460,21.0,157.43890202879956
12470,14.0,61.818127678275
12470,14.5,66.611455234254
12470,15.0,71.654872596913
12470,15.5,76.985923157065
12470,16.0,82.615836917227
12470,16.5,88.556363374414
12470,17.0,94.819809874412
12470,17.5,101.419082205251
12470,18.0,108.367727599201
12470,18.5,115.67998032091
12470,19.0,123.370810028518
12470,19.5,131.455973104755
12470,20.0,139.952067166072
12470,20.5,148.47402838948358
12470,21.0,157.48748302383558
12480,14.0,61.83376286497
12480,14.5,66.628006943051
12480,15.0,71.672409608791
12480,15.5,77.004612872802
12480,16.0,82.635869706598
12480,16.5,88.577954244533
12480,17.0,94.843200240269
12480,17.5,101.444541769541
12480,18.0,108.395556348968
12480,18.5,115.710510648978
12480,19.0,123.404408988164
12480,19.5,131.493044806597
12480,20.0,139.99305532674
12480,20.5,148.51850172747282
12480,21.0,157.53606401887185
12490,14.0,61.849398051665
12490,14.5,66.644558651849
12490,15.0,71.68994662067
12490,15.5,77.023302588538
12490,16.0,82.655902495969
12490,16.5,88.599545114653
12490,17.0,94.866590606126
12490,17.5,101.47000133383
12490,18.0,108.423385098735
12490,18.5,115.741040977047
12490,19.0,123.438007947809
12490,19.5,131.53011650844
12490,20.0,140.034043487409
12490,20.5,148.56297506546287
12490,21.0,157.58464501390927
12500,14.0,61.865033238361
12500,14.5,66.661110360646
12500,15.0,71.707483632548
12500,15.5,77.041992304274
12500,16.0,82.675935285339
12500,16.5,88.621135984772
12500,17.0,94.889980971983
12500,17.5,101.495460898119
12500,18.0,108.451213848502
12500,18.5,115.771571305116
12500,19.0,123.471606907454
12500,19.5,131.567188210282
12500,20.0,140.075031648077
12500,20.5,148.60744840345257
12500,21.0,157.63322600894628
12510,14.0,61.880668425056
12510,14.5,66.677662069444
12510,15.0,71.725020644427
12510,15.5,77.060682020011
12510,16.0,82.69596807471
12510,16.5,88.642726854891
12510,17.0,94.913371337839
12510,17.5,101.520920462408
12510,18.0,108.479042598269
12510,18.5,115.802101633185
12510,19.0,123.5052058671
12510,19.5,131.604259912124
12510,20.0,140.116019808746
12510,20.5,148.65192174144278
12510,21.0,157.68180700398395
12520,14.0,61.896303611751
12520,14.5,66.694213778241
12520,15.0,71.742557656305
12520,15.5,77.079371735747
12520,16.0,82.716000864081
12520,16.5,88.664317725011
12520,17.0,94.936761703696
12520,17.5,101.546380026698
12520,18.0,108.506871348036
12520,18.5,115.832631961254
12520,19.0,123.538804826745
12520,19.5,131.641331613967
12520,20.0,140.157007969414
12520,20.5,148.69639507943208
12520,21.0,157.73038799902025
12530,14.0,61.911938798446
12530,14.5,66.710765487039
12530,15.0,71.760094668184
12530,15.5,77.098061451484
12530,16.0,82.736033653452
12530,16.5,88.68590859513
12530,17.0,94.960152069553
12530,17.5,101.571839590987
12530,18.0,108.534700097803
12530,18.5,115.863162289323
12530,19.0,123.57240378639
12530,19.5,131.678403315809
12530,20.0,140.197996130082
12530,20.5,148.74086841742118
12530,21.0,157.7789689940565
12540,14.0,61.927573985141
12540,14.5,66.727317195837
12540,15.0,71.777631680062
12540,15.5,77.11675116722
12540,16.0,82.756066442822
12540,16.5,88.707499465249
12540,17.0,94.98354243541
12540,17.5,101.597299155276
12540,18.0,108.56252884757
12540,18.5,115.893692617392
12540,19.0,123.606002746035
12540,19.5,131.715475017651
12540,20.0,140.238984290751
12540,20.5,148.78534175541125
12540,21.0,157.82754998909405
12550,14.0,61.943209171836
12550,14.5,66.743868904634
12550,15.0,71.79516869194
12550,15.5,77.135440882956
12550,16.0,82.776099232193
12550,16.5,88.729090335369
12550,17.0,95.006932801267
12550,17.5,101.622758719565
12550,18.0,108.590357597337
12550,18.5,115.92422294546
12550,19.0,123.639601705681
12550,19.5,131.752546719494
12550,20.0,140.279972451419
12550,20.5,148.82981509340104
12550,21.0,157.876130984131
12560,14.0,61.958844358531
12560,14.5,66.760420613432
12560,15.0,71.812705703819
12560,15.5,77.154130598693
12560,16.0,82.796132021564
12560,16.5,88.750681205488
12560,17.0,95.030323167124
12560,17.5,101.648218283855
12560,18.0,108.618186347104
12560,18.5,115.954753273529
12560,19.0,123.673200665326
12560,19.5,131.789618421336
12560,20.0,140.320960612088
12560,20.5,148.87428843139065
12560,21.0,157.9247119791678
12570,14.0,61.974479545226
12570,14.5,66.776972322229
12570,15.0,71.830242715697
12570,15.5,77.172820314429
12570,16.0,82.816164810934
12570,16.5,88.772272075608
12570,17.0,95.053713532981
12570,17.5,101.673677848144
12570,18.0,108.646015096871
12570,18.5,115.985283601598
12570,19.0,123.706799624971
12570,19.5,131.826690123179
12570,20.0,140.361948772756
12570,20.5,148.91876176938013
12570,21.0,157.97329297420447
12580,14.0,61.990114731921
12580,14.5,66.793524031027
12580,15.0,71.847779727576
12580,15.5,77.191510030166
12580,16.0,82.836197600305
12580,16.5,88.793862945727
12580,17.0,95.077103898838
12580,17.5,101.699137412433
12580,18.0,108.673843846638
12580,18.5,116.015813929667
12580,19.0,123.740398584616
12580,19.5,131.863761825021
12580,20.0,140.402936933424
12580,20.5,148.96323510736931
12580,21.0,158.0218739692408
12590,14.0,62.005749918617
12590,14.5,66.810075739824
12590,15.0,71.865316739454
12590,15.5,77.210199745902
12590,16.0,82.856230389676
12590,16.5,88.815453815846
12590,17.0,95.100494264694
12590,17.5,101.724596976723
12590,18.0,108.701672596405
12590,18.5,116.046344257736
12590,19.0,123.773997544262
12590,19.5,131.900833526863
12590,20.0,140.443925094093
12590,20.5,149.00770844535987
12590,21.0,158.07045496427884
12600,14.0,62.021385105312
12600,14.5,66.826627448622
12600,15.0,71.882853751333
12600,15.5,77.228889461638
12600,16.0,82.876263179047
12600,16.5,88.837044685966
12600,17.0,95.123884630551
12600,17.5,101.750056541012
12600,18.0,108.729501346172
12600,18.5,116.076874585805
12600,19.0,123.807596503907
12600,19.5,131.937905228706
12600,20.0,140.484913254761
12600,20.5,149.05218178334934
12600,21.0,158.11903595931548
12610,14.0,62.037020292007
12610,14.5,66.843179157419
12610,15.0,71.900390763211
12610,15.5,77.247579177375
12610,16.0,82.896295968417
12610,16.5,88.858635556085
12610,17.0,95.147274996408
12610,17.5,101.775516105301
12610,18.0,108.757330095939
12610,18.5,116.107404913873
12610,19.0,123.841195463552
12610,19.5,131.974976930548
12610,20.0,140.52590141543
12610,20.5,149.09665512133913
12610,21.0,158.16761695435264
12620,14.0,62.052655478702
12620,14.5,66.859730866217
12620,15.0,71.917927775089
12620,15.5,77.266268893111
12620,16.0,82.916328757788
12620,16.5,88.880226426204
12620,17.0,95.170665362265
12620,17.5,101.80097566959
12620,18.0,108.785158845706
12620,18.5,116.137935241942
12620,19.0,123.874794423197
12620,19.5,132.01204863239
12620,20.0,140.566889576098
12620,20.5,149.14112845932834
12620,21.0,158.21619794938903
12630,14.0,62.068290665397
12630,14.5,66.876282575014
12630,15.0,71.935464786968
12630,15.5,77.284958608848
12630,16.0,82.936361547159
12630,16.5,88.901817296324
12630,17.0,95.194055728122
12630,17.5,101.82643523388
12630,18.0,108.812987595473
12630,18.5,116.168465570011
12630,19.0,123.908393382843
12630,19.5,132.049120334233
12630,20.0,140.607877736767
12630,20.5,149.18560179731838
12630,21.0,158.26477894442624
12640,14.0,62.083925852092
12640,14.5,66.892834283812
12640,15.0,71.953001798846
12640,15.5,77.303648324584
12640,16.0,82.956394336529
12640,16.5,88.923408166443
12640,17.0,95.217446093979
12640,17.5,101.851894798169
12640,18.0,108.84081634524
12640,18.5,116.19899589808
12640,19.0,123.941992342488
12640,19.5,132.086192036075
12640,20.0,140.648865897435
12640,20.5,149.23007513530797
12640,21.0,158.31335993946308
12650,14.0,62.099561038787
12650,14.5,66.909385992609
12650,15.0,71.970538810725
12650,15.5,77.32233804032
12650,16.0,82.9764271259
12650,16.5,88.944999036562
12650,17.0,95.240836459836
12650,17.5,101.877354362458
12650,18.0,108.868645095007
12650,18.5,116.229526226149
12650,19.0,123.975591302133
12650,19.5,132.123263737917
12650,20.0,140.689854058103
12650,20.5,149.2745484732971
12650,21.0,158.36194093449933
12660,14.0,62.115196225482
12660,14.5,66.925937701407
12660,15.0,71.988075822603
12660,15.5,77.341027756057
12660,16.0,82.996459915271
12660,16.5,88.966589906682
12660,17.0,95.264226825693
12660,17.5,101.902813926747
12660,18.0,108.896473844774
12660,18.5,116.260056554218
12660,19.0,124.009190261778
12660,19.5,132.16033543976
12660,20.0,140.730842218772
12660,20.5,149.31902181128723
12660,21.0,158.4105219295368
12670,14.0,62.130831412178
12670,14.5,66.942489410204
12670,15.0,72.005612834482
12670,15.5,77.359717471793
12670,16.0,83.016492704642
12670,16.5,88.988180776801
12670,17.0,95.287617191549
12670,17.5,101.928273491037
12670,18.0,108.924302594541
12670,18.5,116.290586882287
12670,19.0,124.042789221424
12670,19.5,132.197407141602
12670,20.0,140.77183037944
12670,20.5,149.36349514927693
12670,21.0,158.45910292457378
12680,14.0,62.146466598873
12680,14.5,66.959041119002
12680,15.0,72.02314984636
12680,15.5,77.37840718753
12680,16.0,83.036525494012
12680,16.5,89.009771646921
12680,17.0,95.311007557406
12680,17.5,101.953733055326
12680,18.0,108.952131344308
12680,18.5,116.321117210355
12680,19.0,124.076388181069
12680,19.5,132.234478843444
12680,20.0,140.812818540109
12680,20.5,149.40796848726654
12680,21.0,158.5076839196107
12690,14.0,62.162101785568
12690,14.5,66.975592827799
12690,15.0,72.040686858239
12690,15.5,77.397096903266
12690,16.0,83.056558283383
12690,16.5,89.03136251704
12690,17.0,95.334397923263
12690,17.5,101.979192619615
12690,18.0,108.979960094074
12690,18.5,116.351647538424
12690,19.0,124.109987140714
12690,19.5,132.271550545287
12690,20.0,140.853806700777
12690,20.5,149.4524418252563
12690,21.0,158.55626491464778
12700,14.0,62.177736972263
12700,14.5,66.992144536597
12700,15.0,72.058223870117
12700,15.5,77.415786619002
12700,16.0,83.076591072754
12700,16.5,89.052953387159
12700,17.0,95.35778828912
12700,17.5,102.004652183905
12700,18.0,109.007788843841
12700,18.5,116.382177866493
12700,19.0,124.143586100359
12700,19.5,132.308622247129
12700,20.0,140.894794861445
12700,20.5,149.49691516324543
12700,21.0,158.60484590968395
12710,14.0,62.193372158958
12710,14.5,67.008696245394
12710,15.0,72.075760881995
12710,15.5,77.434476334739
12710,16.0,83.096623862125
12710,16.5,89.074544257279
12710,17.0,95.381178654977
12710,17.5,102.030111748194
12710,18.0,109.035617593608
12710,18.5,116.412708194562
12710,19.0,124.177185060005
12710,19.5,132.345693948971
12710,20.0,140.935783022114
12710,20.5,149.54138850123525
12710,21.0,158.653426904721
12720,14.0,62.209007345653
12720,14.5,67.025247954192
12720,15.0,72.093297893874
12720,15.5,77.453166050475
12720,16.0,83.116656651495
12720,16.5,89.096135127398
12720,17.0,95.404569020834
12720,17.5,102.055571312483
12720,18.0,109.063446343375
12720,18.5,116.443238522631
12720,19.0,124.21078401965
12720,19.5,132.382765650814
12720,20.0,140.976771182782
12720,20.5,149.58586183922506
12720,21.0,158.70200789975814
12730,14.0,62.224642532348
12730,14.5,67.041799662989
12730,15.0,72.110834905752
12730,15.5,77.471855766212
12730,16.0,83.136689440866
12730,16.5,89.117725997517
12730,17.0,95.427959386691
12730,17.5,102.081030876772
12730,18.0,109.091275093142
12730,18.5,116.4737688507
12730,19.0,124.244382979295
12730,19.5,132.419837352656
12730,20.0,141.017759343451
12730,20.5,149.63033517721476
12730,21.0,158.7505888947951
12740,14.0,62.240277719043
12740,14.5,67.058351371787
12740,15.0,72.128371917631
12740,15.5,77.490545481948
12740,16.0,83.156722230237
12740,16.5,89.139316867637
12740,17.0,95.451349752548
12740,17.5,102.106490441062
12740,18.0,109.119103842909
12740,18.5,116.504299178769
12740,19.0,124.277981938941
12740,19.5,132.456909054498
12740,20.0,141.058747504119
12740,20.5,149.674808515204
12740,21.0,158.79916988983132
12750,14.0,62.255912905738
12750,14.5,67.074903080584
12750,15.0,72.145908929509
12750,15.5,77.509235197684
12750,16.0,83.176755019607
12750,16.5,89.160907737756
12750,17.0,95.474740118404
12750,17.5,102.131950005351
12750,18.0,109.146932592676
12750,18.5,116.534829506837
12750,19.0,124.311580898586
12750,19.5,132.493980756341
12750,20.0,141.099735664787
12750,20.5,149.71928185319393
12750,21.0,158.8477508848687
12760,14.0,62.271548092434
12760,14.5,67.091454789382
12760,15.0,72.163445941388
12760,15.5,77.527924913421
12760,16.0,83.196787808978
12760,16.5,89.182498607876
12760,17.0,95.498130484261
12760,17.5,102.15740956964
12760,18.0,109.174761342443
12760,18.5,116.565359834906
12760,19.0,124.345179858231
12760,19.5,132.531052458183
12760,20.0,141.140723825456
12760,20.5,149.76375519118375
12760,21.0,158.89633187990586
12770,14.0,62.287183279129
12770,14.5,67.108006498179
12770,15.0,72.180982953266
12770,15.5,77.546614629157
12770,16.0,83.216820598349
12770,16.5,89.204089477995
12770,17.0,95.521520850118
12770,17.5,102.182869133929
12770,18.0,109.20259009221
12770,18.5,116.595890162975
12770,19.0,124.378778817876
12770,19.5,132.568124160025
12770,20.0,141.181711986124
12770,20.5,149.80822852917285
12770,21.0,158.94491287494208
12780,14.0,62.302818465824
12780,14.5,67.124558206977
12780,15.0,72.198519965145
12780,15.5,77.565304344894
12780,16.0,83.23685338772
12780,16.5,89.225680348114
12780,17.0,95.544911215975
12780,17.5,102.208328698219
12780,18.0,109.230418841977
12780,18.5,116.626420491044
12780,19.0,124.412377777522
12780,19.5,132.605195861868
12780,20.0,141.222700146793
12780,20.5,149.85270186716343
12780,21.0,158.99349386998
12790,14.0,62.318453652519
12790,14.5,67.141109915774
12790,15.0,72.216056977023
12790,15.5,77.58399406063
12790,16.0,83.25688617709
12790,16.5,89.247271218234
12790,17.0,95.568301581832
12790,17.5,102.233788262508
12790,18.0,109.258247591744
12790,18.5,116.656950819113
12790,19.0,124.445976737167
12790,19.5,132.64226756371
12790,20.0,141.263688307461
12790,20.5,149.89717520515256
12790,21.0,159.04207486501627
12800,14.0,62.334088839214
12800,14.5,67.157661624572
12800,15.0,72.233593988901
12800,15.5,77.602683776367
12800,16.0,83.276918966461
12800,16.5,89.268862088353
12800,17.0,95.591691947689
12800,17.5,102.259247826797
12800,18.0,109.286076341511
12800,18.5,116.687481147182
12800,19.0,124.479575696812
12800,19.5,132.679339265553
12800,20.0,141.304676468129
12800,20.5,149.9416485431421
12800,21.0,159.090655860053
12810,14.0,62.349724025909
12810,14.5,67.174213333369
12810,15.0,72.25113100078
12810,15.5,77.621373492103
12810,16.0,83.296951755832
12810,16.5,89.290452958472
12810,17.0,95.615082313546
12810,17.5,102.284707391087
12810,18.0,109.313905091278
12810,18.5,116.71801147525
12810,19.0,124.513174656457
12810,19.5,132.716410967395
12810,20.0,141.345664628798
12810,20.5,149.98612188113185
12810,21.0,159.13923685509
12820,14.0,62.365359212604
12820,14.5,67.190765042167
12820,15.0,72.268668012658
12820,15.5,77.640063207839
12820,16.0,83.316984545203
12820,16.5,89.312043828592
12820,17.0,95.638472679403
12820,17.5,102.310166955376
12820,18.0,109.341733841045
12820,18.5,116.748541803319
12820,19.0,124.546773616103
12820,19.5,132.753482669237
12820,20.0,141.386652789466
12820,20.5,150.03059521912104
12820,21.0,159.18781785012624
12830,14.0,62.380994399299
12830,14.5,67.207316750964
12830,15.0,72.286205024537
12830,15.5,77.658752923576
12830,16.0,83.337017334573
12830,16.5,89.333634698711
12830,17.0,95.661863045259
12830,17.5,102.335626519665
12830,18.0,109.369562590812
12830,18.5,116.779072131388
12830,19.0,124.580372575748
12830,19.5,132.79055437108
12830,20.0,141.427640950135
12830,20.5,150.07506855711162
12830,21.0,159.23639884516442
12840,14.0,62.396629585994
12840,14.5,67.223868459762
12840,15.0,72.303742036415
12840,15.5,77.677442639312
12840,16.0,83.357050123944
12840,16.5,89.355225568831
12840,17.0,95.685253411116
12840,17.5,102.361086083954
12840,18.0,109.397391340579
12840,18.5,116.809602459457
12840,19.0,124.613971535393
12840,19.5,132.827626072922
12840,20.0,141.468629110803
12840,20.5,150.1195418951006
12840,21.0,159.28497984020044
12850,14.0,62.41226477269
12850,14.5,67.240420168559
12850,15.0,72.321279048294
12850,15.5,77.696132355049
12850,16.0,83.377082913315
12850,16.5,89.37681643895
12850,17.0,95.708643776973
12850,17.5,102.386545648244
12850,18.0,109.425220090346
12850,18.5,116.840132787526
12850,19.0,124.647570495038
12850,19.5,132.864697774764
12850,20.0,141.509617271471
12850,20.5,150.16401523308986
12850,21.0,159.33356083523677
12860,14.0,62.427899959385
12860,14.5,67.256971877357
12860,15.0,72.338816060172
12860,15.5,77.714822070785
12860,16.0,83.397115702685
12860,16.5,89.398407309069
12860,17.0,95.73203414283
12860,17.5,102.412005212533
12860,18.0,109.453048840113
12860,18.5,116.870663115595
12860,19.0,124.681169454684
12860,19.5,132.901769476607
12860,20.0,141.55060543214
12860,20.5,150.2084885710807
12860,21.0,159.38214183027523
12870,14.0,62.44353514608
12870,14.5,67.273523586154
12870,15.0,72.356353072051
12870,15.5,77.733511786521
12870,16.0,83.417148492056
12870,16.5,89.419998179189
12870,17.0,95.755424508687
12870,17.5,102.437464776822
12870,18.0,109.48087758988
12870,18.5,116.901193443664
12870,19.0,124.714768414329
12870,19.5,132.938841178449
12870,20.0,141.591593592808
12870,20.5,150.25296190906965
12870,21.0,159.4307228253112
12880,14.0,62.459170332775
12880,14.5,67.290075294952
12880,15.0,72.373890083929
12880,15.5,77.752201502258
12880,16.0,83.437181281427
12880,16.5,89.441589049308
12880,17.0,95.778814874544
12880,17.5,102.462924341111
12880,18.0,109.508706339647
12880,18.5,116.931723771732
12880,19.0,124.748367373974
12880,19.5,132.975912880291
12880,20.0,141.632581753477
12880,20.5,150.29743524705952
12880,21.0,159.47930382034843
12890,14.0,62.47480551947
12890,14.5,67.306627003749
12890,15.0,72.391427095807
12890,15.5,77.770891217994
12890,16.0,83.457214070798
12890,16.5,89.463179919427
12890,17.0,95.802205240401
12890,17.5,102.488383905401
12890,18.0,109.536535089414
12890,18.5,116.962254099801
12890,19.0,124.781966333619
12890,19.5,133.012984582134
12890,20.0,141.673569914145
12890,20.5,150.34190858504883
12890,21.0,159.52788481538482
12900,14.0,62.490440706165
12900,14.5,67.323178712547
12900,15.0,72.408964107686
12900,15.5,77.789580933731
12900,16.0,83.477246860168
12900,16.5,89.484770789547
12900,17.0,95.825595606258
12900,17.5,102.51384346969
12900,18.0,109.564363839181
12900,18.5,116.99278442787
12900,19.0,124.815565293265
12900,19.5,133.050056283976
12900,20.0,141.714558074813
12900,20.5,150.38638192303824
12900,21.0,159.57646581042135
12910,14.0,62.50607589286
12910,14.5,67.339730421344
12910,15.0,72.426501119564
12910,15.5,77.808270649467
12910,16.0,83.497279649539
12910,16.5,89.506361659666
12910,17.0,95.848985972114
12910,17.5,102.539303033979
12910,18.0,109.592192588948
12910,18.5,117.023314755939
12910,19.0,124.84916425291
12910,19.5,133.087127985818
12910,20.0,141.755546235482
12910,20.5,150.43085526102828
12910,21.0,159.62504680545882
12920,14.0,62.521711079555
12920,14.5,67.356282130142
12920,15.0,72.444038131443
12920,15.5,77.826960365203
12920,16.0,83.51731243891
12920,16.5,89.527952529785
12920,17.0,95.872376337971
12920,17.5,102.564762598269
12920,18.0,109.620021338715
12920,18.5,117.053845084008
12920,19.0,124.882763212555
12920,19.5,133.124199687661
12920,20.0,141.79653439615
12920,20.5,150.47532859901787
12920,21.0,159.67362780049558
12930,14.0,62.537346266251
12930,14.5,67.372833838939
12930,15.0,72.461575143321
12930,15.5,77.84565008094
12930,16.0,83.53734522828
12930,16.5,89.549543399905
12930,17.0,95.895766703828
12930,17.5,102.590222162558
12930,18.0,109.647850088482
12930,18.5,117.084375412077
12930,19.0,124.9163621722
12930,19.5,133.161271389503
12930,20.0,141.837522556819
12930,20.5,150.5198019370078
12930,21.0,159.72220879553294
12940,14.0,62.552981452946
12940,14.5,67.389385547737
12940,15.0,72.4791121552
12940,15.5,77.864339796676
12940,16.0,83.557378017651
12940,16.5,89.571134270024
12940,17.0,95.919157069685
12940,17.5,102.615681726847
12940,18.0,109.675678838248
12940,18.5,117.114905740146
12940,19.0,124.949961131846
12940,19.5,133.198343091345
12940,20.0,141.878510717487
12940,20.5,150.56427527499744
12940,21.0,159.77078979056984
12950,14.0,62.568616639641
12950,14.5,67.405937256534
12950,15.0,72.496649167078
12950,15.5,77.883029512413
12950,16.0,83.577410807022
12950,16.5,89.592725140144
12950,17.0,95.942547435542
12950,17.5,102.641141291136
12950,18.0,109.703507588015
12950,18.5,117.145436068214
12950,19.0,124.983560091491
12950,19.5,133.235414793188
12950,20.0,141.919498878155
12950,20.5,150.60874861298657
12950,21.0,159.819370785606
12960,14.0,62.584251826336
12960,14.5,67.422488965332
12960,15.0,72.514186178956
12960,15.5,77.901719228149
12960,16.0,83.597443596393
12960,16.5,89.614316010263
12960,17.0,95.965937801399
12960,17.5,102.666600855426
12960,18.0,109.731336337782
12960,18.5,117.175966396283
12960,19.0,125.017159051136
12960,19.5,133.27248649503
12960,20.0,141.960487038824
12960,20.5,150.65322195097656
12960,21.0,159.86795178064327
12970,14.0,62.599887013031
12970,14.5,67.43904067413
12970,15.0,72.531723190835
12970,15.5,77.920408943885
12970,16.0,83.617476385763
12970,16.5,89.635906880382
12970,17.0,95.989328167256
12970,17.5,102.692060419715
12970,18.0,109.759165087549
12970,18.5,117.206496724352
12970,19.0,125.050758010782
12970,19.5,133.309558196873
12970,20.0,142.001475199492
12970,20.5,150.6976952889666
12970,21.0,159.91653277568076
12980,14.0,62.615522199726
12980,14.5,67.455592382927
12980,15.0,72.549260202713
12980,15.5,77.939098659622
12980,16.0,83.637509175134
12980,16.5,89.657497750502
12980,17.0,96.012718533113
12980,17.5,102.717519984004
12980,18.0,109.786993837316
12980,18.5,117.237027052421
12980,19.0,125.084356970427
12980,19.5,133.346629898715
12980,20.0,142.042463360161
12980,20.5,150.74216862695607
12980,21.0,159.96511377071732
12990,14.0,62.631157386421
12990,14.5,67.472144091725
12990,15.0,72.566797214592
12990,15.5,77.957788375358
12990,16.0,83.657541964505
12990,16.5,89.679088620621
12990,17.0,96.036108898969
12990,17.5,102.742979548293
12990,18.0,109.814822587083
12990,18.5,117.26755738049
12990,19.0,125.117955930072
12990,19.5,133.383701600557
12990,20.0,142.083451520829
12990,20.5,150.78664196494546
12990,21.0,160.013694765754
13000,14.0,62.646792573116
13000,14.5,67.488695800522
13000,15.0,72.58433422647
13000,15.5,77.976478091095
13000,16.0,83.677574753876
13000,16.5,89.70067949074
13000,17.0,96.059499264826
13000,17.5,102.768439112583
13000,18.0,109.84265133685
13000,18.5,117.298087708559
13000,19.0,125.151554889717
13000,19.5,133.4207733024
13000,20.0,142.124439681497
13000,20.5,150.83111530293496
13000,21.0,160.0622757607906
13010,14.0,62.450210569216
13010,14.5,67.242249116065
13010,15.0,72.280472635616
13010,15.5,77.622102496699
13010,16.0,83.281845049012
13010,16.5,89.275209538925
13010,17.0,95.618563523017
13010,17.5,102.329191719037
13010,18.0,109.42535853379
13010,18.5,116.926374521288
13010,19.0,124.852667039454
13010,19.5,133.225855389827
13010,20.0,142.068830742132
13010,20.5,150.8586938558753
13010,21.0,160.2270445428182
13020,14.0,62.46980931155
13020,14.5,67.263419617298
13020,15.0,72.303484409915
13020,15.5,77.6470317295
13020,16.0,83.308760440035
13020,16.5,89.304171351615
13020,17.0,95.649622579877
13020,17.5,102.362388338904
13020,18.0,109.460721406887
13020,18.5,116.963919517636
13020,19.0,124.892395945972
13020,19.5,133.26775457119
13020,20.0,142.112869720114
13020,20.5,150.90522119669646
13020,21.0,160.27594750657784
13030,14.0,62.4894035276
13030,14.5,67.284585104543
13030,15.0,72.326490284829
13030,15.5,77.671954160526
13030,16.0,83.335668123558
13030,16.5,89.333124562895
13030,17.0,95.680672169961
13030,17.5,102.395574673575
13030,18.0,109.496073243484
13030,18.5,117.001452815345
13030,19.0,124.93211260493
13030,19.5,133.309641095449
13030,20.0,142.15689579924
13030,20.5,150.95173490021256
13030,21.0,160.32483641044033
13040,14.0,62.508993217366
13040,14.5,67.3057455778
13040,15.0,72.349490260358
13040,15.5,77.696869789777
13040,16.0,83.362568099581
13040,16.5,89.362069172765
13040,17.0,95.71171229327
13040,17.5,102.428750723049
13040,18.0,109.531414043578
13040,18.5,117.038974414415
13040,19.0,124.971817016328
13040,19.5,133.351514962605
13040,20.0,142.20090897951
13040,20.5,150.99823496642443
13040,21.0,160.37371125440666
13050,14.0,62.528578380847
13050,14.5,67.326901037068
13050,15.0,72.372484336502
13050,15.5,77.721778617252
13050,16.0,83.389460368103
13050,16.5,89.391005181226
13050,17.0,95.742742949805
13050,17.5,102.461916487327
13050,18.0,109.566743807171
13050,18.5,117.076484314847
13050,19.0,125.011509180165
13050,19.5,133.393376172657
13050,20.0,142.244909260923
13050,20.5,151.0447213953296
13050,21.0,160.4225720384735
13060,14.0,62.548159018044
13060,14.5,67.348051482347
13060,15.0,72.395472513262
13060,15.5,77.746680642951
13060,16.0,83.416344929125
13060,16.5,89.419932588278
13060,17.0,95.773764139564
13060,17.5,102.495071966409
13060,18.0,109.602062534262
13060,18.5,117.11398251664
13060,19.0,125.051189096441
13060,19.5,133.435224725606
13060,20.0,142.288896643481
13060,20.5,151.0911941869304
13060,21.0,160.4714187626442
13070,14.0,62.567735128957
13070,14.5,67.369196913638
13070,15.0,72.418454790636
13070,15.5,77.771575866875
13070,16.0,83.443221782646
13070,16.5,89.44885139392
13070,17.0,95.804775862549
13070,17.5,102.528217160293
